signal_date,trade_date,next_signal_date,exit_date,rebalance_date,holding_end_date,long_return,short_return,strategy_return,benchmark_return,vw_benchmark_return,long_count,short_count,style_count,strategy_cumulative,benchmark_cumulative,excess_return,vw_benchmark_cumulative,vw_excess_return
2015-12-31,2015-12-31,2016-12-30,2016-06-30,2015-12-31,2016-06-30,0.001619328702946687,0.0,0.001619328702946687,-0.006661241069940101,-0.010616670371745695,14,0,4,9.088288748969386,9.848183754846495,0.008280569772886787,9.128497976593255,0.012235999074692382
2015-12-31,2015-12-31,2016-12-30,2016-07-29,2015-12-31,2016-07-29,0.03982323395696282,0.0,0.03982323395696282,0.0446436953742065,0.045829170000494385,14,0,4,9.450213798088027,10.287843070387071,-0.004820461417243682,9.546849462211718,-0.006005936043531564
2015-12-31,2015-12-31,2016-12-30,2016-08-31,2015-12-31,2016-08-31,0.0071017430590407885,0.0,0.0071017430590407885,0.005352709209922735,0.005701086971411589,14,0,4,9.517326788335051,10.342910902740172,0.0017490338491180533,9.60127688129876,0.0014006560876291992
2015-12-31,2015-12-31,2016-12-30,2016-09-30,2015-12-31,2016-09-30,-0.000741604662548918,0.0,-0.000741604662548918,0.004216626507264425,0.00537273294673361,14,0,4,9.51026869441382,10.386523095014942,-0.004958231169813343,9.652861977929627,-0.006114337609282528
2015-12-31,2015-12-31,2016-12-30,2016-10-31,2015-12-31,2016-10-31,-0.03036507976089886,0.0,-0.03036507976089886,-0.027927996351218662,-0.021871687878049297,14,0,4,9.221488626960365,10.096448315915517,-0.002437083409680199,9.44173759361846,-0.008493391882849564
2015-12-31,2015-12-31,2016-12-30,2016-11-30,2015-12-31,2016-11-30,0.03953169489579825,0.0,0.03953169489579825,0.050259709082816156,0.04473815217336546,14,0,4,9.586029701846435,10.603892871043119,-0.010728014187017909,9.864143486862748,-0.00520645727756721
2015-12-31,2015-12-31,2016-12-30,2016-12-30,2015-12-31,2016-12-30,0.011280262869270915,0.0,0.011280262869270915,0.0134209648075948,0.011669694821010317,14,0,4,9.694162636755902,10.746207344088893,-0.0021407019383238857,9.979255031025092,-0.0003894319517394017
2016-12-30,2016-12-30,2017-12-29,2017-01-31,2016-12-30,2017-01-31,0.02099062692606946,0.0,0.02099062692606946,0.023123035034684148,0.025670993586147325,12,0,4,9.897649188024687,10.99469227299624,-0.002132408108614689,10.235432422921065,-0.004680366660077866
2016-12-30,2016-12-30,2017-12-29,2017-02-28,2016-12-30,2017-02-28,0.031430675481670375,0.0,0.031430675481670375,0.030396956870655474,0.033897426356832495,12,0,4,10.20873898768491,11.328897459824635,0.0010337186110149013,10.582387239707367,-0.00246675087516212
2016-12-30,2016-12-30,2017-12-29,2017-03-31,2016-12-30,2017-03-31,0.003867206672703285,0.0,0.003867206672703285,0.00259977413807083,0.004624500209776211,12,0,4,10.24821829121797,11.358350034453542,0.0012674325346324553,10.631325491717327,-0.0007572935370729261
2016-12-30,2016-12-30,2017-12-29,2017-04-28,2016-12-30,2017-04-28,0.014309351797093474,0.0,0.014309351797093474,0.012946189811842665,0.015466084283332564,12,0,4,10.394863652040417,11.505397389948927,0.0013631619852508096,10.795750467815768,-0.0011567324862390895
2016-12-30,2016-12-30,2017-12-29,2017-05-31,2016-12-30,2017-05-31,0.009368684790641275,0.0,0.009368684790641275,0.007999593628363558,0.01293889031165286,12,0,4,10.492249853038079,11.597435893601354,0.0013690911622777167,10.935435498950813,-0.0035702055210115845
2016-12-30,2016-12-30,2017-12-29,2017-06-30,2016-12-30,2017-06-30,0.009175829173325031,0.0,0.009175829173325031,0.011459598408326725,0.01108175883058311,12,0,4,10.5885249453334,11.73033785150834,-0.002283769235001693,11.056619357857583,-0.0019059296572580785
2016-12-30,2016-12-30,2017-12-29,2017-07-31,2016-12-30,2017-07-31,0.016114680779045445,0.0,0.016114680779045445,0.017506374612435285,0.021667998919781807,12,0,4,10.75915564474841,11.935693540267275,-0.0013916938333898392,11.29619417416008,-0.005553318140736362
2016-12-30,2016-12-30,2017-12-29,2017-08-31,2016-12-30,2017-08-31,0.005343213983985929,0.0,0.005343213983985929,-0.0008925775093066698,0.002600819456052785,12,0,4,10.81664411564531,11.925040008655255,0.006235791493292599,11.325573535747585,0.002742394527933144
2016-12-30,2016-12-30,2017-12-29,2017-09-29,2016-12-30,2017-09-29,0.031969083015764135,0.0,0.031969083015764135,0.02814485625548586,0.023999612065918118,12,0,4,11.162442309330352,12.260668545539774,0.0038242267602782744,11.597382907029555,0.007969470949846017
2016-12-30,2016-12-30,2017-12-29,2017-10-31,2016-12-30,2017-10-31,0.022385908891813997,0.0,0.022385908891813997,0.019072369271080216,0.0221199606551817,12,0,4,11.41232372587715,12.494508543550626,0.003313539620733781,11.853916560636124,0.0002659482366322956
2016-12-30,2016-12-30,2017-12-29,2017-11-30,2016-12-30,2017-11-30,0.028960942989108538,0.0,0.028960942989108538,0.0267567995189333,0.025093332209078615,12,0,4,11.742835382675526,12.82882160373801,0.0022041434701752377,12.151370826870867,0.003867610780029923
2016-12-30,2016-12-30,2017-12-29,2017-12-29,2016-12-30,2017-12-29,0.007827617036324152,0.0,0.007827617036324152,0.006718680184346193,0.00768716810714444,12,0,4,11.834753800971706,12.915014353235557,0.0011089368519779591,12.244780457149274,0.00014044892917971195
2017-12-29,2017-12-29,2018-12-31,2018-01-31,2017-12-29,2018-01-31,0.04501818474401056,0.0,0.04501818474401056,0.048771691553417484,0.06073597157893725,12,0,4,12.367532933983732,13.544901449679523,-0.003753506809406927,12.988479094985019,-0.015717786834926695
2017-12-29,2017-12-29,2018-12-31,2018-02-28,2017-12-29,2018-02-28,-0.03968367466653929,0.0,-0.03968367466653929,-0.03784867142883693,-0.03488963436374583,12,0,4,11.87674378060381,13.032244925174625,-0.0018350032377023595,12.535315808419835,-0.004794040302793463
2017-12-29,2017-12-29,2018-12-31,2018-03-29,2017-12-29,2018-03-29,-0.01000493629281149,0.0,-0.01000493629281149,-0.009619028399689127,-0.01768119901154201,12,0,4,11.757917715712823,12.906887391127666,-0.0003859078931223621,12.313676394938636,0.007676262718730519
2017-12-29,2017-12-29,2018-12-31,2018-04-30,2017-12-29,2018-04-30,0.004260885723441946,0.0,0.004260885723441946,0.004140907092053405,0.006149039762109527,12,0,4,11.808016859445107,12.960333612661923,0.00011997863138854103,12.389393680708864,-0.0018881540386675808
